tracking_id	uid	accountNameJa	accountNameEn	title	authors	authorsJa	journal	volume	number	pages	publicationDate	journalType	pubmedId	doi	description	url
tracking-3820	morita-keigo	守田 啓悟	"morita,keigo"	Trans-omic analysis reveals opposite metabolic dysregulation between feeding and fasting in liver associated with obesity	"Yunfan Bai, Keigo Morita, Toshiya Kokaji, Atsushi Hatano, Satoshi Ohno, Riku Egami, Yifei Pan, Dongzi Li, Katsuyuki Yugi, Saori Uematsu, Hiroshi Inoue, Yuka Inaba, Yutaka Suzuki, Masaki Matsumoto, Masatomo Takahashi, Yoshihiro Izumi, Takeshi Bamba, Akiyoshi Hirayama, Tomoyoshi Soga, and Shinya Kuroda"	"白 云帆, 守田 啓悟, 小鍛治 俊也, 幡野 敦, 大野 聡, 江上 陸, 潘 逸? , 李冬子, 柚木 克之, 植松沙織, 井上 啓, 稲葉 有香, 鈴木 穣, 松本 雅記, 高橋 政友, 和泉 自泰, 馬場 健史, 平山 明由, 曽我 朋義, 黒田 真也"	iScience				2024/2/26	INTERNATIONAL			ad lib時のマウスの肝臓からマルチオミクス計測を実施し、トランスオミクスネットワークを構築した	
tracking-3825	iida-kenji	飯田 憲司	"IIDA,KENJI"	無し	無し		無し					INTERNATIONAL				
tracking-3830	ihsotasm	宮崎 智史	"Miyazaki,Satoshi"	Candidate target genes of the male-specific expressed Doublesex in the termite Reticulitermes speratus.	"Kokuto Fujiwara,Satoshi Miyazaki,Kiyoto Maekawa"		PloS one	19		e0299900	2023/11/9	DOMESTIC	38427681	10.1371/journal.pone.0299900		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38427681&retmode=xml
tracking-3830	ihsotasm	宮崎 智史	"Miyazaki,Satoshi"	Reproductive potentials of task-shifting workers in a queenless ant. 	"Tanaka, Y., Oguchi, K., Miyazaki, S., Maekawa, K. and Shimoji, H."		Insectes Sociaux.			9-Jan	2024/2/24	INTERNATIONAL		https://doi.org/10.1007/s00040-024-00949-4		
tracking-3830	ihsotasm	宮崎 智史	"Miyazaki,Satoshi"	Thelytokous parthenogenesis in dealate queens of the ponerine ant Anochetus shohki. 	"Miyazaki, S. "		Asian Myrmecology 		16	e016006	2023/5/12	INTERNATIONAL		DOI: 10.20362/am.016006		
tracking-3896	takumi_kato	加藤 巧己	"Kato ,Takumi"	無し	無し		無し					INTERNATIONAL				
tracking-3831	ludi	null null	"FIERRO,Ludivine"	Mature mRNA processing that deletes 3′ end sequences directs translational activation and embryonic development	"Yuki Takada, Ludivine Fierro, Keisuke Sato, Anna Ishii, Takahiro Sanada, Takehiro Yamamoto, Tomoya Kotani"		Science Advances					INTERNATIONAL				
tracking-3836	htakagi	高木 悠花	"Takagi,Haruka"	無し	無し		無し					INTERNATIONAL				
tracking-3853	pythonfuka	石川 楓果	"Ishikawa,Fuka"	なし	なし		なし					INTERNATIONAL				
tracking-3854	takahikokubo	久保 貴彦	"Kubo,Takahiko"	MiRiQ Database: A Platform for?In Silico Rice Mutant Screening.	"Takahiko Kubo,Yoshiyuki Yamagata,Hiroaki Matsusaka,Atsushi Toyoda,Yutaka Sato,Toshihiro Kumamaru"		Plant & cell physiology	65		169-174	2023/9/15	DOMESTIC	37930817	10.1093/pcp/pcad134		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37930817&retmode=xml
tracking-3862	priscillabai	白 雲帆	"BAI,YUNFAN"	Trans-omic analysis reveals opposite metabolic dysregulation between feeding and fasting in liver associated with obesity	"Bai, Y., Morita, K., Kokaji, T., Hatano, A., Ohno, S., Egami, R., Pan, Y., Li, D., Yugi, K., Uematsu, S., Inoue, H., Inaba, Y., Suzuki, Y., Matsumoto, M., Takahashi, M., Izumi, Y., Bamba, T., Hirayama, A., Soga, T., Kuroda, S."		iScience					INTERNATIONAL				
tracking-3866	akiyama_tokiho	秋山 辰穂	"AKIYAMA,Tokiho"	無し	無し		無し					INTERNATIONAL				
tracking-3868	mhaku	眞鍋 翔久	"manabe,haku"	無し	無し		無し					INTERNATIONAL				
tracking-3878	aishikawa	石川 彰人	"Ishikawa,Akito"	無し	無し		無し					INTERNATIONAL				
tracking-3879	satote	佐藤 哲也	"Sato,Tetsuya"	無し	無し		無し					INTERNATIONAL				
tracking-3881	kazu-t	竹下 和貴	"Takeshita,Kazutaka"	なし	なし		なし					INTERNATIONAL				
tracking-3887	hashikyon	橋本 恭子	"Hashimoto,Kyoko"	無し	無し		無し					INTERNATIONAL				
tracking-3890	ogotoh	後藤 修	"Gotoh,Osamu"	無し	無し		無し					INTERNATIONAL			現在論文を投稿中。	
tracking-3894	mmatsunami	松波 雅俊	"Matsunami,Masatoshi"	Demographic history of Ryukyu islanders at the southern part of the Japanese Archipelago inferred from whole-genome resequencing data.	"Kae Koganebuchi,Masatoshi Matsunami,Minako Imamura,Yosuke Kawai,Yuki Hitomi,Katsushi Tokunaga,Shiro Maeda,Hajime Ishida,Ryosuke Kimura"		Journal of human genetics	68		759-767	2023/3/10	INTERNATIONAL	37468573	10.1038/s10038-023-01180-y		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37468573&retmode=xml
tracking-3898	kuplgenet	吉田 健太郎	"Yoshida,Kentaro"	Genome sequencing-based coverage analyses facilitate high-resolution detection of deletions linked to phenotypes of gamma-irradiated wheat mutants	"Komura S, Jinno H, Sonoda T, Oono Y, Handa H, Takumi S, Yoshida K, Kobayashi F."		BMC Genomics				2022/2/9	INTERNATIONAL	35139819	10.1186/s12864-022-08344-8		
tracking-3898	kuplgenet	吉田 健太郎	"Yoshida,Kentaro"	Identification of the causal mutation in early heading mutant of bread wheat (Triticumaestivum L.) using MutMap approach	"Shoya Komura, Kentaro Yoshida, Hironobu Jinno, Youko Oono, Hirokazu Handa, Shigeo Takumi, Fuminori Kobayashi"		Research Square					INTERNATIONAL		https://doi.org/10.21203/rs.3.rs-3821060/v1		
tracking-3907	sf	古村 祥也	"Komura,Shoya"	Genome sequencing-based coverage analyses facilitate high-resolution detection of deletions linked to phenotypes of gamma-irradiated wheat mutants	"Komura S, Jinno H, Sonoda T, Oono Y, Handa H, Takumi S, Yoshida K, Kobayashi F."		BMC Genomics				2022/2/9	INTERNATIONAL		10.1186/s12864-022-08344-8		
tracking-3907	sf	古村 祥也	"Komura,Shoya"	Identification of the causal mutation in early heading mutant of bread wheat (Triticumaestivum L.) using MutMap approach	"Shoya Komura, Kentaro Yoshida, Hironobu Jinno, Youko Oono, Hirokazu Handa, Shigeo Takumi, Fuminori Kobayashi"		Research Square					INTERNATIONAL		https://doi.org/10.21203/rs.3.rs-3821060/v1		
tracking-3918	yaeno	八丈野 孝	"Yaeno,Takashi"	-	-		-					INTERNATIONAL				
tracking-3919	t_marie	谷口 真理恵	"Taniguchi,Marie"	無し	無し		無し					INTERNATIONAL				
tracking-3924	naoko-q	竹内 直子	"TAKEUCHI,NAOKO"	Genome sequencing reveals the genetic  architecture of heterostyly and domesti-cation history of common buckwheat	"Jeffrey A. Fawcett, Yasuo, Yasui, et al."		Nature Plants	9		1236-1251	2023/8/10	INTERNATIONAL		https://doi.org/10.1038/s41477-023-01474-1		
tracking-3927	takeuchi-naoko	竹内 直子	"TAKEUCHI,NAOKO"	Genome sequencing reveals the genetic  architecture of heterostyly and domesti-cation history of common buckwheat	"Jeffrey A. Fawcett, Yasuo Yasui, et al."		 nature plants	9		1236?1251	2023/8/10	INTERNATIONAL		https://doi.org/10.1038/s41477-023-01474-1		
tracking-3928	atsu1217	武田 淳志	"Takeda,Atsushi"	De novo repeat detection using inexact seeding	"Atsushi Takeda, Daisuke Nonaka, Yuta Imazu, Tsukasa Fukunaga, Michiaki Hamada"		bioRxiv				2024/1/24	INTERNATIONAL		doi: https://doi.org/10.1101/2024.01.21.576581		
tracking-3930	tomoka	水野 智花	"Mizuno,Tomoka"	なし	なし		なし					INTERNATIONAL				
tracking-3932	satreps-quinoa	安井 康夫	"Yasui,Yasuo"	Genome sequencing reveals the genetic architecture of heterostyly and domestication history of common buckwheat.	"Jeffrey A Fawcett,Ryoma Takeshima,Shinji Kikuchi,Euki Yazaki,Tomoyuki Katsube-Tanaka,Yumei Dong,Meifang Li,Harriet V Hunt,Martin K Jones,Diane L Lister,Takanori Ohsako,Eri Ogiso-Tanaka,Kenichiro Fujii,Takashi Hara,Katsuhiro Matsui,Nobuyuki Mizuno,Kazusa Nishimura,Tetsuya Nakazaki,Hiroki Saito,Naoko Takeuchi,Mariko Ueno,Daiki Matsumoto,Miyu Norizuki,Kenta Shirasawa,Chengyun Li,Hideki Hirakawa,Tatsuya Ota,Yasuo Yasui"		Nature plants	9		1236-1251	2023/1/26	DOMESTIC	37563460	10.1038/s41477-023-01474-1	"Common buckwheat, Fagopyrum esculentum, is an orphan crop domesticated in southwest China that exhibits heterostylous self-incompatibility. Here we present chromosome-scale assemblies of a self-compatible F. esculentum accession and a self-compatible wild relative, Fagopyrum homotropicum, together with the resequencing of 104 wild and cultivated F. esculentum accessions. Using these genomic data, we report the roles of transposable elements and whole-genome duplications in the evolution of Fagopyrum. In addition, we show that (1) the breakdown of heterostyly occurs through the disruption of a hemizygous gene jointly regulating the style length and female compatibility and (2) southeast Tibet was involved in common buckwheat domestication. Moreover, we obtained mutants conferring the waxy phenotype for the first time in buckwheat. These findings demonstrate the utility of our F. esculentum assembly as a reference genome and promise to accelerate buckwheat research and breeding."	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37563460&retmode=xml
tracking-3935	su_lab_kato	加藤 貴範	"KATO,TAKANORI"	無し	無し		無し					INTERNATIONAL				
tracking-3938	hirasawa-go541	平澤 郷	"Hirasawa,Go"	なし	なし		なし					INTERNATIONAL				
tracking-3939	manabu	石井 学	"Ishii,Manabu"	無し	無し		無し					INTERNATIONAL				
tracking-3940	uesaka	上坂 将弘	"Uesaka,Masahiro"	Genomic screening of fish-specific genes in gnathostomes and their functions in fin development.	"Hidehiro Kudoh,Sayuri Yonei-Tamura,Gembu Abe,Junichi Iwakiri,Masahiro Uesaka,Takashi Makino,Koji Tamura"		"Development, growth & differentiation"				2024/1/18	DOMESTIC	38439516	10.1111/dgd.12918		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38439516&retmode=xml
tracking-3944	motoki-shimizu	清水 元樹	"shimizu,motoki"	"Isolation of Pikps, an allele of Pik, from the aus rice cultivar Shoni."	"Basavaraj Kovi,Toshiyuki Sakai,Akira Abe,Eiko Kanzaki,Ryohei Terauchi,Motoki Shimizu"		Genes & genetic systems	97		229-235	2023/1/10	DOMESTIC	36624071	10.1266/ggs.22-00002		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=36624071&retmode=xml
tracking-3945	daikisato177	佐藤 大気	"Sato,Daiki"	Genomic adaptive potential to cold environments in the invasive red swamp crayfish.	"Daiki X Sato,Yuki Matsuda,Nisikawa Usio,Ryo Funayama,Keiko Nakayama,Takashi Makino"		iScience	26		107267	2023/3/22	INTERNATIONAL	37520695	10.1016/j.isci.2023.107267		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37520695&retmode=xml
tracking-3946	ibrcuser	夏目 俊	"natsume,satoshi"	V-primer: software for the efficient design of genome-wide InDel and SNP markers from multi-sample variant call format (VCF) genotyping data	"Satoshi Natsume, Kaori Oikawa, Chihiro Nomura, Kazue Ito, Hiroe Utsushi, Motoki Shimizu, Ryohei Terauchi, Akira Abe"	夏目 俊・及川 香梨・野村ちひろ・伊藤 和江・宇津志 博恵・清水 元樹・寺内 良平・阿部 陽	Breeding Science	73	4	415-420	2023/9/9	INTERNATIONAL		https://doi.org/10.1270/jsbbs.23018		
tracking-3947	bhimbiswa	Biswa Bhim	"Biswa,Bhim"	Enhanced tameness by Limosilactobacillus reuteri from gut microbiota of selectively bred mice	"Bhim B. Biswa, Hiroshi Mori, Atsushi Toyoda, Ken Kurokawa, Tsuyoshi Koide"		bioRxiv				2024/3/11	INTERNATIONAL		https://doi.org/10.1101/2024.03.11.584526		https://doi.org/10.1101/2024.03.11.584526
tracking-3950	iwakiri	岩切 淳一	"Iwakiri,Junichi"	Genomic screening of fish-specific genes in gnathostomes and their functions in fin development.	"Hidehiro Kudoh,Sayuri Yonei-Tamura,Gembu Abe,Junichi Iwakiri,Masahiro Uesaka,Takashi Makino,Koji Tamura"		"Development, growth & differentiation"				2024/1/18	INTERNATIONAL	38439516	10.1111/dgd.12918		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38439516&retmode=xml
tracking-3950	iwakiri	岩切 淳一	"Iwakiri,Junichi"	Remarkable improvement in detection of readthrough downstream-of-gene transcripts by semi-extractable RNA-sequencing.	"Junichi Iwakiri,Kumiko Tanaka,Takeshi Chujo,Hiro Takakuwa,Tomohiro Yamazaki,Goro Terai,Kiyoshi Asai,Tetsuro Hirose"		"RNA (New York, N.Y.)"	29		170-177	2022/10/3	INTERNATIONAL	36384963	10.1261/rna.079469.122		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=36384963&retmode=xml
tracking-3972	tmurata123	村田 卓也	"Murata,Takuya"	卵巣腫瘍に対する腹腔鏡手術にて判明した神経線維腫症I型関連GISTの1例	村田 卓也		現代産婦人科					INTERNATIONAL				
tracking-3981	nosato	大里 直樹	"OSATO,NAOKI"	Systematic discovery of regulatory motifs associated with human insulator sites	Naoki Osato and Michiaki Hamada		bioRxiv					INTERNATIONAL		10.1101/2024.01.20.573595		https://doi.org/10.1101/2024.01.20.573595
tracking-3954	mshige	森 茂太郎	"Mori,Shigetarou"	無し	無し		無し					INTERNATIONAL				
tracking-3962	junkitano	北野 潤	"KITANO,JUN"	なし	なし		なし					INTERNATIONAL				
tracking-3969	yyasui	安居 佑季子	"Yasui,Yukiko"	"Transcription of the antisense long non-coding RNA, SUPPRESSOR OF FEMINIZATION, represses expression of the female-promoting gene FEMALE GAMETOPHYTE MYB in the liverwort Marchantia polymorpha."	"Tomoaki Kajiwara,Motoki Miyazaki,Shohei Yamaoka,Yoshihiro Yoshitake,Yukiko Yasui,Ryuichi Nishihama,Takayuki Kohchi"	梶原智明、宮崎基、山岡尚平、吉竹良洋、安居佑季子、西浜竜一、河内孝之	Plant & cell physiology				2023/10/8	DOMESTIC	38174428	10.1093/pcp/pcad170		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38174428&retmode=xml
tracking-3971	ikematsu-lab	與古田 英裕	"Yokoda,Hidehiro"	無し	無し		無し					INTERNATIONAL				
tracking-3982	br141428	比嘉 黎	"HIGA,Rei"	なし	なし		なし					INTERNATIONAL				
tracking-3985	sakamotof	坂本 芙久	"sakamoto,fuku"	Detection of evolutionary conserved and accelerated genomic regions related to adaptation to thermal niches in Anolis lizards.	"Fuku Sakamoto,Shunsuke Kanamori,Luis M Diaz,Antonio Cadiz,Yuu Ishii,Katsushi Yamaguchi,Shuji Shigenobu,Takuro Nakayama,Takashi Makino,Masakado Kawata"		Ecology and evolution	14		e11117	2024/3/7	INTERNATIONAL	38455144	10.1002/ece3.11117	アノールトカゲ複数種の全ゲノムを比較し、温度適応進化に関わる候補遺伝子を検出した。	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38455144&retmode=xml
tracking-3988	gohta-kinoshita	木下 豪太	"Kinoshita,Gohta"	Ice age land bridges to continental islands: Repeated migration of the forest‐dwelling sable in northeastern Asia	"Gohta Kinoshita, Takuma Sato, Shota Murakami, Vladimir Monakhov, Alexey P. Kryukov, Lyubov V. Frisman, Yoshihiro Tsunamoto, Yoshihisa Suyama, Takahiro Murakami, Hitoshi Suzuki, Jun J. Sato"		Journal of Biogeography				2024/1/16	INTERNATIONAL		https://doi.org/10.1111/jbi.14797		https://onlinelibrary.wiley.com/doi/full/10.1111/jbi.14797
tracking-3992	iceplant4561	佐藤 稜真	"Sato,Ryoma"	無し	無し		無し					INTERNATIONAL				
tracking-4004	shibuya	渋谷 理紗	"Shibuya,Risa"	なし	なし		なし					INTERNATIONAL				
tracking-4008	shankar2318	Chereddy Shankar	"Chereddy,Shankar Chaitanya Ramireddy"	Conserved Genes in Highly Regenerative Metazoans Are Associated with Planarian Regeneration 	"Chereddy Shankar, Takashi Makino"		Genome Biology and Evolution					INTERNATIONAL			"Metazoan species depict a wide spectrum of regeneration ability which calls into question the evolutionary origins of the underlying processes. Since species with high regeneration ability are widely distributed throughout metazoans, there is a possibility that the metazoan ancestor had an underlying common molecular mechanism. Early metazoans like sponges possess high regenerative ability, but, due to the large differences they have with Cnidaria and Bilateria regarding symmetry and neuronal systems it can be inferred that this regenerative ability is different. In this study, we hypothesized that the last common ancestor of Cnidaria and Bilateria possessed remarkable regenerative ability which were lost during evolution. We separated Cnidaria and Bilateria into three classes possessing Whole-body regenerating (WBR), High regenerative ability (HRA) and Low regenerative ability (LRA). Using a multiway blast and gene phylogeny approach we identified genes conserved in WBR species and lost in LRA species and labeled them Cnidaria and Bilaterian ancestral (CBA) genes. Through transcription factor analysis we identified that CBA genes were enriched for homeodomain transcription factors. RNA interference of CBA genes resulted in loss of regeneration phenotype for HRJDa, HRJDb, DUF21, DISP3 and ARMR genes. We observed that DUF21 knockdown was highly lethal in the early stages of regeneration indicating a potential role in wound response. Also, HRJDa, HRJDb, DISP3 and ARMR knockdown showed loss of regeneration phenotype after second amputation. The results strongly correlated with their respective RNA-Seq profiles. We propose that CBA genes play a major role in regeneration across highly regenerative Cnidaria and Bilateria. "	
tracking-4016	ytodoroki	轟 善勝	"Todoroki,Yoshimasa"	無し	無し		無し					INTERNATIONAL				
tracking-4022	yoyamaguchi	山口 燿	"Yamaguchi,Yo"	なし	なし		なし					INTERNATIONAL				
tracking-4024	ohnomi	大野 みずき	"Ohno,Mizuki"	Oxidative stress accelerates intestinal tumorigenesis by enhancing 8-oxoguanine-mediated mutagenesis in MUTYH-deficient mice.	"Mizuki Ohno,Noriko Takano,Kyoko Hidaka,Fumiko Sasaki,Kazumi Yamauchi,Yasunobu Aoki,Takehiko Nohmi,Yusaku Nakabeppu,Yoshimichi Nakatsu,Teruhisa Tsuzuki"		Genome research	34		47-56	2023/7/25	DOMESTIC	38290979	10.1101/gr.278326.123		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38290979&retmode=xml
tracking-4028	meko4	藤野 真之	"Fujino,Masayuki"	無し	無し		無し					INTERNATIONAL				
tracking-4030	yamane	山根 健司	"yamane,kenji"	"Recognition of two subspecies of Lactobacillus amylovorus, with proposal of Lactobacillus amylovorus subsp. animalis subsp. nov. isolated from bovine feces and Lactobacillus amylovorus subsp. amylovorus, and an emended description of Lactobacillus amylovorus"	kenji yamane	山根　健司	Jxiv				2023/10/17	INTERNATIONAL		https://doi.org/10.51094/jxiv.521	プレプリントサーバーへの投稿を実施した。	https://jxiv.jst.go.jp/index.php/jxiv/preprint/view/521
